,duration,reward
781,4,-523.4883743136759
782,7,-549.0308109952382
783,6,-538.9721841161747
784,35,-667.9528658732115
785,13,-554.9629504320787
786,2,-514.8838170840704
787,20,-658.9422817328
788,40,-935.6199725386407
789,10,-556.6328072488477
790,14,-596.4130297829123
791,23,-662.376992455374
792,21,-612.4704243089334
793,4,-524.3298050211544
794,2,-512.4044038993168
795,25,-600.1745922468633
796,4,-531.1562744060528
797,35,-806.8972832315859
798,6,-537.2601628311826
799,14,-612.263809579545
800,10,-564.8374984385973
801,17,-607.1849035011824
802,38,-717.7716783169903
803,34,-601.0317976062419
804,39,-700.0571219964097
805,68,-689.4017026514741
806,2,-508.174971734581
807,3,-518.8636225056756
808,24,-608.1508574668467
809,34,-618.5324999345953
810,18,-616.5146704097314
811,4,-527.4337480696739
812,46,-732.8743077400964
813,2,-512.403005964574
814,7,-543.5764967485202
815,6,-532.9097137670453
816,2,-508.17702640707347
817,22,-633.4255819178544
818,3,-513.6878557751056
819,4,-513.2871060970557
820,2,-511.91624439956865
821,6,-538.0929184825812
822,10,-583.6650260616717
823,8,-526.2896640086373
824,16,-569.1748334900853
825,6,-541.0763796882678
826,5,-535.1051930525458
827,21,-654.0692631860187
828,38,-779.360606141166
829,19,-659.5390876231004
830,22,-618.4487707474176
831,18,-596.6081080192157
832,41,-877.4679185887421
833,6,-531.1505107980038
834,14,-601.8350114122949
835,4,-530.7889679262489
836,2,-505.7052429355397
837,92,-1456.975780785117
838,41,-749.3783517258423
839,39,-121.04952204612563
840,2,-515.3952515524475
841,37,-714.934707431502
842,6,-538.9121595319839
843,3,-522.7421900651171
844,4,-524.8626408098866
845,3,-516.3847751307942
846,35,-594.1705531646172
847,4,-524.462501622059
848,36,-810.4640175428613
849,39,-886.4006226710583
850,3,-519.5457861336536
851,43,-1002.678948074862
852,6,-542.4371436175697
853,33,-719.8725101631121
854,22,-688.2727770999884
855,2,-508.40273559870667
856,4,-518.8190279076317
857,3,-513.2767867192737
858,6,-538.3753361848192
859,7,-554.2156592731758
860,3,-507.8179082039703
861,2,-514.9913752629891
862,12,-569.6937319252656
863,8,-566.7240705057588
864,9,-582.5409673356933
865,38,-940.6035463577906
866,21,-569.80394821857
867,83,-935.7928998801192
868,5,-515.5987349405375
869,4,-523.8791136237576
870,5,-540.2857389472233
871,2,-515.3978739528524
872,5,-532.3161512522132
873,2,-512.8631816030845
874,7,-541.952524776033
875,37,-716.8437813547187
876,29,-733.9645696072954
877,10,-569.3271041023077
878,26,-746.5919016766272
879,5,-522.2711396844313
880,19,-585.4959398653903
881,26,-638.1617102272864
882,34,-704.328853169078
883,5,-533.446189570775
884,2,-511.61348413686494
885,15,-565.6289260052686
886,14,-566.4737034198174
887,5,-531.4186024330983
888,16,-601.7261742898884
889,33,-710.3840755376482
890,25,-603.6230900714158
891,76,-1006.3725736612766
892,4,-532.5048429267829
893,2,-514.8753846714583
894,3,-518.893131001426
895,16,-573.1466996038663
896,6,-536.153551338637
897,4,-526.097296774377
898,13,-583.0771786466855
899,5,-523.6748805824718
900,35,-645.8686548218219
901,54,-865.0503551870754
902,8,-555.0214648579589
903,30,-671.5901176511921
904,32,-751.0845887856672
905,14,-539.826634671149
906,3,-517.5103175405853
907,37,-743.1739180705822
908,27,-771.2096327572506
909,15,-610.3509169960904
910,5,-541.0522716076864
911,6,-534.2183590621476
912,16,-598.72422865461
913,3,-513.2058655866047
914,7,-523.8489931099313
915,19,-667.0094043087863
916,3,-509.6573725485112
917,5,-532.2444610252935
918,19,-624.4473547101436
919,8,-547.7584167006553
920,6,-524.8339603438774
921,7,-537.2369427769962
922,6,-542.3541589683149
923,37,-890.5566730678179
924,39,-759.7646734399443
925,24,-718.4958173152642
926,17,-574.022791353921
927,7,-539.7688825937516
928,2,-512.4117119953711
929,8,-567.2307497210621
930,19,-632.88364497151
931,10,-556.279953771426
932,16,-623.7807696940647
933,6,-522.1749922147877
934,40,-723.5952588968688
935,15,-584.7553196572538
936,8,-550.4918292824341
937,28,-755.1337591456988
938,5,-532.4118119310699
939,2,-514.8750465176076
940,24,-605.1534263279032
941,6,-517.6330136362938
942,3,-517.7590012274383
943,15,-589.8050983443156
944,17,-583.7719871866852
945,7,-538.4649961936517
946,2,-508.181157870204
947,29,-646.5431412818762
948,56,-944.4849076937847
949,16,-596.510973822515
950,6,-548.3105796310092
951,3,-523.2418297420668
952,14,-577.8707464334035
953,3,-522.7762769925343
954,3,-516.9217600466816
955,21,-650.5075258589923
956,6,-528.316433584241
957,11,-568.7325416131968
958,14,-579.3011528003619
959,9,-558.5019459217251
960,29,-664.8485701528327
961,2,-512.404423066415
962,11,-564.5381058566196
963,4,-511.60118101727613
964,16,-578.5162612887241
965,10,-560.5710385031641
966,3,-511.46132715085014
967,20,-633.7581165489029
968,4,-523.723259432563
969,2,-511.6824605390117
970,4,-522.0608992620815
971,4,-527.0165586577759
972,10,-556.9119058484756
973,2,-511.7579299175608
974,4,-526.6900128214199
975,5,-529.4761422038813
976,11,-561.039516704807
977,2,-505.7004272134898
978,9,-552.1919686702845
979,5,-535.2022338368679
980,16,-595.4450677551478
981,2,-514.8792543783036
982,10,-560.1339821859166
983,2,-512.6640445073682
984,17,-626.6732824491621
985,6,-543.066974368465
986,6,-543.2230712530709
987,9,-552.542435100052
988,22,-646.7232965541709
989,2,-512.6248336890961
990,16,-642.5988826716804
991,10,-539.616807622423
992,7,-538.7571074366562
993,2,-512.5160608622513
994,10,-564.0976679672367
995,2,-512.9117221980175
996,21,-598.0390738192458
997,8,-551.1963041126687
998,2,-513.3776572797461
999,11,-548.0864474268965
1000,4,-520.2049789143725
1001,2,-505.3597226667188
1002,42,-743.6162013147913
1003,31,-669.6314316658428
1004,2,-512.1328823586704
1005,2,-512.8738184014601
1006,3,-517.5065885125789
1007,27,-674.7949630012569
1008,6,-533.4909920148787
1009,4,-525.5002646201447
1010,43,-694.2886685784316
1011,3,-508.44092268941876
1012,30,-660.7343162695207
1013,6,-543.8198670264161
1014,36,-703.2205646786584
1015,7,-541.8457609961074
1016,37,-839.4244346228058
1017,24,-603.4416061561543
1018,81,-964.468746564528
1019,13,-594.6032130954565
1020,6,-549.1217637688528
1021,4,-509.1515302495547
1022,8,-541.258447638246
1023,15,-601.7506295925004
1024,5,-519.2686723300524
1025,39,-720.2456179330179
1026,5,-516.7575295076875
1027,99,-1581.3267044239067
1028,3,-516.9318052863691
1029,40,-931.1262069178206
1030,25,-654.418668090993
1031,4,-524.9654095589984
1032,6,-549.4957992289897
1033,45,-665.9414433836201
1034,5,-532.6922447822658
1035,2,-512.3891365579987
1036,27,-650.2237746483565
1037,2,-511.7554131908077
1038,18,-621.8930734472376
1039,12,-557.5336548822901
1040,6,-537.1186077801915
1041,65,-888.3517312988274
1042,33,-627.878810477174
1043,4,-533.3641967442113
1044,8,-554.2421231868735
1045,2,-515.9378082117602
1046,4,-526.8951053288661
1047,3,-511.54953694943634
1048,25,-756.8704808824998
1049,18,-619.442999723013
1050,2,-506.51318581802474
1051,2,-512.3834996972571
1052,18,-605.5063257533226
1053,38,-702.5097340380155
1054,23,-610.2997805955043
1055,12,-575.132615844555
1056,42,-799.544886289337
1057,5,-534.4089385517943
1058,3,-520.6834314054269
1059,12,-590.3373279545729
1060,34,-630.1460283179503
1061,4,-527.3796024384344
1062,6,-547.9963313049149
1063,20,-626.887323078444
1064,3,-510.54412217479523
1065,38,-764.8217826879286
1066,31,-727.6558741347449
1067,23,-587.4311279216745
1068,9,-563.4518747637444
1069,37,-612.6945397367582
1070,25,-737.5275299110214
1071,21,-75.90066986621629
1072,6,-537.3639475050362
1073,4,-530.3746893122653
1074,3,-509.41030588431215
1075,2,-508.67613508170007
1076,2,-512.4024091920728
1077,5,-529.4626518979582
