,duration,reward
180,99,-145.51271624791528
181,99,-334.79066663641004
182,6,-511.87786737515574
183,25,-57.902972554662924
184,34,-69.80038957182911
185,17,-54.2298601984244
186,99,-298.94130809150926
187,2,-514.8787897785578
188,84,-687.7365988102631
189,21,-56.22753186768897
190,27,-64.30596090509687
191,74,-664.507391027558
192,6,-511.8958244001155
193,21,-83.23566553511152
194,99,-247.0469629552868
195,99,-212.65007801033283
196,16,-50.96539042556542
197,99,-165.17896830906923
198,99,-135.19694035060417
199,99,-171.2513075093504
200,3,-521.8291812131835
201,13,-559.891677702656
202,10,-26.575757099974577
203,12,-39.69340852106174
204,12,-39.78742685297508
205,17,-59.964114640152765
206,14,-51.85757308756589
207,34,-81.00926711621769
208,12,-39.741513432738714
209,15,-49.29859583699237
210,15,-49.255972395521724
211,10,-532.7338626029866
212,66,-123.82868100891307
213,15,-48.92714961039027
214,5,-536.6817595190569
215,12,-33.837885092904116
216,17,-53.077532990258746
217,15,-49.221741685749215
218,5,-510.70197405863706
219,10,-26.58570292083849
220,5,-510.6916709221949
221,10,-26.52887677622344
222,3,-521.8319582949371
223,17,-54.39684253705754
224,9,-545.5289300419363
225,10,-26.579280960268544
226,10,-26.64227134217701
227,3,-521.8319482790142
228,13,-41.38295036056666
229,5,-510.7161970160479
230,14,-31.029197728966167
231,3,-521.8339544692584
232,5,-510.70723702348545
233,13,-41.067598163506574
234,6,-532.7883146184097
235,7,-517.0525077249412
236,13,-41.06765813919626
237,5,-536.6835973499288
238,15,-51.682815601191734
239,5,-510.71621222664623
240,12,-39.93336169111203
241,12,-41.740067634253954
242,6,-532.7824409468387
243,5,-510.7152984623901
244,15,-48.851912496047234
245,13,-41.03938131577188
246,13,-42.531363870492434
247,10,-26.460707657441993
248,5,-510.69162650660354
249,5,-510.7151403755026
250,12,-39.93340581409214
251,16,-49.94643902772241
252,7,-514.3650286200909
253,12,-39.93336478213661
254,17,-59.441916996065316
255,13,-40.86294885032012
256,17,-59.144978139769876
257,13,-41.99468294386255
258,13,-40.96846606634958
259,10,-26.369536375527822
260,17,-59.35053779818229
261,8,-541.3378149253713
262,12,-39.93121021808685
263,12,-43.958296952049345
264,12,-39.9673740200906
265,10,-26.362452408108936
266,5,-510.69155818220133
267,8,-541.4445321786443
268,12,-40.18790053963754
269,21,-79.71261182834002
270,13,-41.0914493952163
271,16,-57.460019521061604
272,15,-50.14606014686559
273,13,-41.12534791064582
274,10,-26.36952688944267
275,15,-44.41402051980587
276,10,-26.42574693121638
277,17,-59.39567133555932
278,14,-47.17540560971898
279,5,-510.71109768944973
280,15,-44.523618431179614
281,3,-521.8131559868477
