rr,x,y,z,x_final,y_final,z_final,origin,final,x_move,y_move,z_move,done
11,0.19678222829623845,0.03668214665725583,0.5297971873765551,0.19491839555828336,0.03165727888990073,0.5305505041738587,7.717187576939122,0.26061249452384583,19,50,8,False
11,0.19698127309709196,0.03668139863031522,0.5296994301559655,0.19470112538456252,0.03150863631341179,0.5302890292576052,8.013241571441593,0.8512090444203896,23,52,6,False
11,0.19678118465018782,0.03668026543396519,0.5296974443597522,0.19486777728135554,0.03163263111942377,0.5303909138547888,7.814005724400774,0.45867774443186793,19,50,7,False
11,0.19698097313666998,0.03668157422552343,0.5296978079510912,0.19484696932729234,0.031633920357207634,0.5304648504764865,8.014739411102145,0.40425983901345997,21,50,8,False
11,0.1969850162403091,0.036681605275026896,0.5295975711281072,0.1947825877020008,0.031483848068307785,0.5303875080747285,8.119050387228711,0.6960561549629041,22,52,8,False
11,0.19678190973810403,0.036680448614894334,0.5297977626789213,0.19465580373353616,0.0316077436294752,0.5302356432674469,7.714595674077008,0.8508093695416968,21,51,4,False
11,0.19678234576834186,0.036681764174457177,0.5296964652971196,0.19479269834699114,0.03155824185372097,0.5303749586876545,7.817644645679439,0.6241011116333295,20,51,7,False
11,0.19678608199823633,0.036681039121326475,0.5295971436774873,0.1948734520397837,0.03145799603438042,0.530265039693902,7.919977442075426,0.7535122319337756,19,52,7,False
11,0.19698085240024527,0.036680623695960535,0.5296972980099613,0.194819992646077,0.031632402948632954,0.5302747032635801,8.01417808624441,0.6229011417099306,22,50,6,False
11,0.1970044466839973,0.036700971632185386,0.5296893896649897,0.1948174315676107,0.031668382417822674,0.5304515182103817,8.066028651192964,0.41266780418484916,22,50,8,False
11,0.19697916847812472,0.03668145659610539,0.5297984144923119,0.1947710282434622,0.031657801605918426,0.5301642802311077,7.912210581918155,0.7568899195115747,22,50,4,False
11,0.19698173753709602,0.03668137453196896,0.529695912790606,0.1948138427139842,0.03173438987683615,0.5303761514712685,8.017199278458925,0.4256159379111141,22,49,7,False
11,0.19688103991908343,0.03668195700219762,0.5297974104991106,0.19469456824499018,0.031558817254608906,0.5302063564107182,7.815586422170451,0.8902580896826273,22,51,4,False
11,0.1967805816137856,0.03668100218217696,0.5297966289538616,0.1948442336711838,0.031582137427567616,0.530248642841249,7.714954842100912,0.6749860599995633,19,51,5,False
11,0.19678186728411784,0.03668083602423022,0.5295980323244122,0.19480627383111138,0.031534523937028144,0.530261621031436,7.914670983935862,0.7475812004243826,20,51,7,False
11,0.1968809703248212,0.036681208162225976,0.5296973169728603,0.1948922616496136,0.03165813554067616,0.5302909527514043,7.914861514186855,0.5086500583059289,20,50,6,False
11,0.19688392843080685,0.0366814111633596,0.5295974415610336,0.19473154225465528,0.03155877056336592,0.530596492087935,8.017898033132798,0.46319509404371684,22,51,10,False
11,0.19697979192312318,0.03668104141648282,0.5296001956185779,0.1949152159649427,0.031508628497893,0.5302681863135764,8.110637721028102,0.6884011534732531,21,52,7,False
11,0.19700278356322656,0.03668028501138937,0.5295900524131356,0.19470080239878285,0.031583650953888556,0.5302634492276966,8.143016161480276,0.8020974196319003,23,51,7,False
11,0.19697908075192058,0.036680801892158554,0.5297967031947469,0.19489705502432642,0.031632451527231764,0.5303135665604759,7.913179449332175,0.5069268879658584,21,50,5,False
11,0.19698366638921194,0.03668157169154168,0.529696814975325,0.19481871492026517,0.031708390474041115,0.5303503787898323,8.018423105428635,0.47251581586138514,22,50,7,False
11,0.19688109483677227,0.03668213995105302,0.5297975870791004,0.19475592412286433,0.031582278491920815,0.5303110713560534,7.815647708724838,0.700726029161422,21,51,5,False
11,0.19678021347740401,0.03668082533713746,0.5296981194280237,0.19489124575804273,0.031481893316708365,0.5303669095576296,7.812919386517736,0.6099513676192936,19,52,7,False
11,0.19688170007573186,0.03668045713514373,0.529598712415897,0.19473101513232768,0.03155792761179804,0.5304123161087363,8.013444794978591,0.6487411471379212,22,51,8,False
11,0.19698157356305207,0.0366810129366672,0.5296978915379038,0.19478044860131397,0.03165715898446393,0.5305120609895316,8.014694961815422,0.4003314246904116,22,50,8,False
11,0.1968796516103489,0.036681413805150165,0.5296003962293988,0.1948119570125001,0.03165789553753036,0.5304200146946395,8.010669186100216,0.4601327553299811,21,50,8,False
11,0.19698444787152972,0.03668137509269692,0.5297961978533651,0.1948812264417591,0.03148216782961005,0.530536224772372,7.919625110861528,0.4503809562588501,21,52,7,False
11,0.19688016660994778,0.03668045363721334,0.5296997800432541,0.19482637434957262,0.03155740232424603,0.5306146489591556,7.910840203906949,0.3515743670257365,21,51,9,False
11,0.19678190757303562,0.036681015335387646,0.5297988513975367,0.1948028896250351,0.03155765923406767,0.5304880841050024,7.714071510886544,0.5013670358947897,20,51,7,False
11,0.19698036466711785,0.036680995596922894,0.5297978364418752,0.1949095392127615,0.03158173746378519,0.5302434313763266,7.913523822165535,0.634370372649698,21,51,4,False
11,0.19678264910913879,0.03668081795999584,0.5296971239206947,0.19494191166327846,0.031632733617817266,0.5303010300299286,7.816343148439903,0.5581480155325835,18,50,6,False
11,0.19677941870947177,0.03668156884359536,0.5297979468045374,0.1948756111719269,0.03168444634592221,0.53062596433924,7.713040748529687,0.16397814291080337,19,50,8,True
11,0.19698130644940126,0.03668199564116986,0.5296002453150407,0.19477660827257973,0.031533953237047316,0.5303392130581525,8.113056775530398,0.7002254322204388,22,51,7,False
11,0.1967818558699853,0.03668119791271379,0.5297970131979666,0.19475338771332548,0.03140784789947565,0.5302022775896029,7.716040584732492,0.9864867975958869,20,53,4,False
11,0.19688093831317105,0.03667987258345501,0.5296971259858753,0.19473082983144613,0.031557813998226325,0.5303610062321579,7.9136849107507565,0.7003499381696143,22,51,7,False
11,0.1967803957950517,0.036681035508122684,0.529599255723448,0.19486753948041058,0.0314313135798769,0.5301921512616083,7.912175579726316,0.8589956781041158,19,52,6,False
11,0.19698103885119328,0.03667966348065016,0.5296966689827864,0.19478031018990352,0.03155683742885973,0.5304609491556336,8.014033349056954,0.551903225603112,22,51,8,False
11,0.19678184373918078,0.036680998859461356,0.5297975764604307,0.1949812920147362,0.031632697578413194,0.5303860629183217,7.715266138211413,0.5125315180012913,18,50,6,False
11,0.19678261608633232,0.036681605602023215,0.529599033350486,0.19482919368784407,0.03145882070594001,0.5304792753537397,7.915188337869528,0.5827102524761235,20,52,9,False
11,0.19688317886644952,0.03668064997724646,0.529698219220364,0.19471768248517535,0.031582211677146324,0.530075221311459,7.915609623331959,0.9748845262192579,22,51,4,False
11,0.19690591234516466,0.036680803279241336,0.5296863903331946,0.19481469793753847,0.03148263547286817,0.5303415632258072,7.950325291211313,0.7111033637861308,21,52,7,False
11,0.19688001332617078,0.03668043132256954,0.5297979287920457,0.19492316648461058,0.031718548063444596,0.5305822399544305,7.8125158566945965,0.17237846673540114,20,50,8,True
11,0.19698089874259028,0.036682238024228264,0.5296996731426827,0.19477214233337403,0.031658945148026765,0.5303657586450239,8.01346362413577,0.5531538735752545,22,50,7,False
11,0.1968807193925073,0.036681385886196016,0.529797343191211,0.19478421431011783,0.031808179430851416,0.5304782668372862,7.814762087492294,0.3956982834473627,21,49,7,False
11,0.196781268652453,0.036682529433889444,0.5297982976007717,0.19488116054819934,0.031708635219416914,0.5305617992220347,7.7155004855707086,0.19840501034895652,19,50,8,True
11,0.1967848476068255,0.036682171592150925,0.5296982564681922,0.19483051826799352,0.03165926352407751,0.530278056188141,7.818762730784134,0.5821620197879601,20,50,6,False
11,0.19698050794365973,0.03668140937361336,0.5295981577540627,0.194876305524411,0.03148327684378499,0.5301877758579515,8.113759563210337,0.8026417738524472,21,52,6,False
11,0.19700348360003242,0.03668044604855808,0.5295889257617268,0.19491122049308168,0.03155710958951646,0.5304694682560522,8.145003886863677,0.434642647512945,21,51,9,False
11,0.1969798755479376,0.0366810166443961,0.5296996993411194,0.19485067133856437,0.03163222171103286,0.5304640757688467,8.011192851214293,0.40303118155601836,21,50,8,False
11,0.19678220284212913,0.03668160306901652,0.5295991784653766,0.1948065219348046,0.031659193429653246,0.53033732821252,7.914627445768985,0.5469564230220908,20,50,7,False
11,0.196778669781488,0.03668140749757265,0.5296990215672372,0.1948964974976041,0.031558119911164695,0.5302896674544699,7.811055711823361,0.6057151367612201,19,51,6,False
11,0.19698086668035864,0.03668100676995606,0.5296974039415069,0.1949199394038793,0.031482953139821135,0.5302240974027004,8.014469508807771,0.7628888613577522,21,52,5,False
11,0.1967824741804885,0.03668044757911493,0.5296969418364368,0.19481914326469574,0.031557933221691814,0.5302996511273833,7.8159799231666,0.673272386229079,20,51,6,False
11,0.19680584952748068,0.03668102483047814,0.5296888204537282,0.19479359843885685,0.03155825978956439,0.5301909746363457,7.848053904230545,0.8071671352330168,20,51,5,False
11,0.19688285409613507,0.036680991951791364,0.5297956617500411,0.19484311795627757,0.03163251942659956,0.5303994466566543,7.818184297885278,0.47491596046853046,20,50,6,False
11,0.1967813406635248,0.03668158949847883,0.5296987432118804,0.1946523450922671,0.03155828077633066,0.530538233335421,7.8141869501232035,0.6011407959811421,21,51,8,False
11,0.19678495861230483,0.03668104849034548,0.5295981739493899,0.1948479248018658,0.031632919976143994,0.5306711642140812,7.9178331532603625,0.1979910079089181,19,50,11,True
11,0.19688198150647457,0.03668124191624361,0.5296009291490645,0.19489932448653308,0.031691018758825684,0.5305741455939164,8.012294273653602,0.18551116072482166,20,50,10,True
11,0.19688090598523683,0.036682019204712646,0.5297988294298586,0.19487014155952595,0.03155697022674403,0.5304998395830544,7.814095760090872,0.4230486306756043,20,51,7,False
11,0.19698109050175283,0.036681024984204835,0.5295993651157958,0.1949026129478803,0.03148254050209581,0.5302640479668133,8.112750370161876,0.7060244789711956,21,52,7,False
11,0.19688179249821652,0.03668045942863751,0.5295982093153678,0.1947671491370282,0.0315578255631867,0.5304175843910812,8.014042611486165,0.6074409087038213,21,51,8,False
11,0.1967807630674902,0.036681037705425246,0.5295993725889476,0.19479192614566895,0.03148333661715236,0.5302169799997594,7.912428183967784,0.8577572374192655,20,52,6,False
11,0.19698031314475256,0.036680430289901256,0.5296965299542555,0.19481511843671676,0.03158177588217871,0.5303755310943146,8.01421348039824,0.5775745867899057,22,51,7,False
11,0.19698470277353047,0.0366808296369292,0.5295973039599745,0.1947818204095276,0.03148250133452829,0.5302861315030143,8.118228450485127,0.7995467529297584,22,52,7,False
11,0.19688097912951852,0.03668042049359055,0.5297963039058691,0.19491804087246478,0.0314816939115205,0.5302395816016543,7.815095717239956,0.7467653592899415,20,52,4,False
11,0.19698058143866595,0.03668040944596229,0.5297964353088508,0.19477992955629214,0.031657176052159855,0.530460774097729,7.914555575777416,0.45212029381898333,22,50,7,False
11,0.1968804561255568,0.03668137744081079,0.5297981816091099,0.19492666136509842,0.031633214235171514,0.530537938010888,7.813651957257695,0.30550911903887146,20,50,7,False
11,0.19678196516235233,0.03668158701365659,0.5297987575278265,0.19485333219307063,0.031482586994764084,0.5304630751113114,7.714794648182421,0.5510057008538127,19,52,7,False
11,0.19698160938077935,0.03668046543082121,0.5295993720605523,0.1947095331553342,0.03155903057880788,0.5305053317102242,8.112702751048223,0.5761045556336719,23,51,9,False
11,0.1968807868427454,0.036681015254670546,0.529798346375879,0.19491105749652365,0.03168247762875216,0.5306039183661329,7.813455721536938,0.17466150163859828,20,50,8,True
11,0.1967822395052678,0.03668158919358694,0.5297992548781074,0.19496765968425406,0.031633354789447454,0.5303920579375394,7.714573820747278,0.49224695726715617,18,50,6,False
11,0.19698136406742398,0.03668158441827435,0.5296981891541549,0.19500984094317864,0.03163421902541069,0.5304451609395888,8.014759331543386,0.4804609781790814,20,50,7,False
11,0.19678305571721955,0.036681623821528064,0.5295994040681808,0.1949188847305734,0.03163420873669559,0.5305270531497039,7.915275470566724,0.3076228441738216,19,50,9,False
11,0.19677960644364728,0.036681607570702435,0.529700050760812,0.1947509753713952,0.031483782836899676,0.5302136583974573,7.811163253537728,0.9015833942477847,20,52,5,False
11,0.1968802884212756,0.03668042428757895,0.5297961576889543,0.19471482154899572,0.031657075233289825,0.530400115339715,7.814555019900249,0.5779878779994113,22,50,6,False
11,0.19677566999858173,0.03668141065307945,0.5296011212593092,0.19472316055223948,0.03173402734252735,0.5303397629700957,7.905959392351891,0.5530491351374428,21,49,7,False
11,0.19688478593779207,0.03668194990900159,0.529795489208633,0.19484902347522648,0.03148377270536179,0.5303285625337578,7.821246638160667,0.6886412856538515,20,52,5,False
11,0.1969815732036156,0.03668042725468185,0.5297963103600666,0.19485551490606637,0.03145668369180492,0.530235234345512,7.915690098230815,0.802567056616646,21,52,4,False
11,0.19678234474251524,0.036680607064183024,0.5297962655303992,0.19468165758257638,0.03155801965395705,0.5303945854646406,7.716686276299067,0.7157372988259303,21,51,6,False
11,0.19680601101300302,0.036700690945341174,0.52978885988975,0.1947934394112734,0.03159337480250109,0.530165044605138,7.767842068594155,0.7981411810874389,20,51,4,False
11,0.1968813888250793,0.036680891960497564,0.5296963925914144,0.19483068118365182,0.031583560111513656,0.5302854712698754,7.91588819416239,0.6502874349591098,21,51,6,False
11,0.19678080413913487,0.036680849970462004,0.5295986719247581,0.1948670936475224,0.031407614600056644,0.5302165125841138,7.912982184838768,0.8587791683070667,19,53,6,False
11,0.19678142181300312,0.03667985734815943,0.5297961342728803,0.1947556446708626,0.03163124422864433,0.5303099687546007,7.715144888282205,0.653142345892338,20,50,5,False
11,0.19678196508708637,0.03668158595081428,0.5295980705712001,0.19484240228829308,0.03163338209713218,0.5304175464448675,7.915480466700487,0.45666916970718563,19,50,8,False
11,0.19698077859269109,0.03668157055896859,0.529797770897529,0.19474030415775873,0.03161660202363359,0.5306502826959556,7.914578254130638,0.34281112265202585,22,51,9,False
11,0.19687529699365117,0.03668148816207689,0.5296025742247379,0.19492302728256017,0.031634385412453836,0.5304912019153203,8.00421093099013,0.3474399547860052,20,50,9,False
11,0.19687707569321156,0.03668160424256672,0.529700693761192,0.1948242307503359,0.0315821864221177,0.5304398373452068,7.90798617458624,0.5037454823395154,21,51,7,False
11,0.19688336913160884,0.03668084510213626,0.5295985939637379,0.19479323281953526,0.03163315886914292,0.5304513986115974,8.015620270007183,0.472209699724363,21,50,9,False
11,0.1967818233456313,0.03668157727357596,0.5297975442341102,0.19496882777193822,0.031557531978211484,0.5303313643503049,7.715856385097031,0.6299314434217718,18,51,5,False
11,0.19688274197059566,0.03668099431847366,0.529796505126587,0.194731481006007,0.03150584791981599,0.530244594399836,7.81723116248223,0.8680766743409812,22,52,4,False
11,0.19697963084982864,0.036680227726368975,0.5296972051254726,0.19485069274746342,0.03148238255379693,0.5304627044200894,8.012653450724994,0.5542202786502359,21,52,8,False
11,0.19678220960406761,0.03668046937586661,0.5295991776586668,0.1948778457971318,0.03163361018469635,0.530589390517274,7.913501321267363,0.2491535008977419,19,50,10,False
11,0.19680572147397535,0.0366816236570679,0.5295914649399525,0.19484365736327386,0.031559146462363075,0.5301920358181411,7.945880191090743,0.75516035622189,20,51,6,False
11,0.196781296013481,0.03668102131667056,0.5296971920992604,0.19489216381891034,0.03148297584572829,0.5302156617858955,7.815125230891145,0.7591985494657949,19,52,5,False
11,0.1968813120564844,0.03668043803480947,0.5296969469612404,0.19486102066987512,0.03170220213659869,0.5305971328120636,7.914803130053466,0.18964438146257256,20,50,9,True
11,0.19698245065392697,0.036682097237169475,0.5297980398633422,0.19487004751160703,0.03158307004005946,0.5304090326876317,7.916508027754232,0.48784976070172237,21,51,6,False
11,0.1968811828085463,0.03668081822617858,0.5297977816501571,0.1948812621995755,0.03148180504924841,0.5302356149372143,7.814219384567722,0.7513178139617605,20,52,4,False
11,0.19698176091503178,0.03668042798179233,0.529696902511718,0.1947802897452614,0.03145746839541068,0.5302105232930956,8.015286385106096,0.9017185662322652,22,52,5,False
11,0.19688078523429284,0.036680603625091124,0.5297961680195041,0.19473062779394507,0.031556372050684844,0.5304606974511539,7.815220839879788,0.6023027042161566,22,51,7,False
11,0.19677624177736236,0.03668103091910785,0.5296015560848288,0.1947988009386688,0.03155935310514518,0.5303909428054553,7.905716611641328,0.6009031507306639,20,51,8,False
11,0.19688138953887013,0.03668102936020712,0.5296984997682641,0.19484800157695087,0.0314079594989089,0.5302896405100617,7.9139191308131025,0.8043984140785054,20,53,6,False
11,0.19690422282872344,0.03667987242902232,0.5296888778164185,0.194815089962546,0.03145652546854476,0.5302168037551792,7.945217441327229,0.8615808137299591,21,52,5,False
11,0.19698049615692798,0.036680627030474755,0.529597667955427,0.1948934684782353,0.03165769105968637,0.5304256329422788,8.113455231975735,0.3732075197994261,21,50,8,False
11,0.19678274647908411,0.03668138888173228,0.5297976626800643,0.1947680447106239,0.03173235585036589,0.5304758782363189,7.7164726807520125,0.3737212026912323,20,49,7,False
11,0.19680601372244327,0.03670116051220956,0.5297892103033214,0.19489076018845863,0.031622107081055006,0.5306792352338605,7.767963931331417,0.15789749662578623,19,51,9,True
11,0.19677746954850261,0.03668150893884781,0.5298011620327405,0.19485017349507297,0.031482876301065665,0.5303141985633023,7.707816454609856,0.7027516405589962,19,52,5,False
11,0.1969813049733612,0.036680439384889185,0.529697579181,0.19487673915099643,0.031483429722237555,0.5304380189520922,8.014165177250316,0.5518121746737603,21,52,7,False
11,0.19697737295261133,0.036680434639127846,0.5297990198278477,0.1948535188935033,0.031456206684138996,0.5305373784467462,7.908787763891423,0.5028959756114421,21,52,7,False
11,0.19698233067471266,0.03668062169110342,0.5296987607066915,0.19478084370932702,0.031582070259565345,0.5302868900777926,8.014191659124508,0.7001959533149554,22,51,6,False
11,0.19697708795957036,0.03668079338275104,0.5297978455137445,0.19477353337266443,0.03155806515098053,0.530212627076192,7.910035828576828,0.8057744001629952,22,51,4,False
11,0.19678170671540812,0.03668099738418423,0.5297964761109207,0.19495272034681185,0.03155723689438267,0.5304871700753209,7.716227988671581,0.458313377108277,18,51,7,False
11,0.19698174697932838,0.036680995838596575,0.5297977336777696,0.19482188709685394,0.03165899808111568,0.5307139883399041,7.915009140155305,0.183103161934553,22,50,9,True
11,0.19678210858822828,0.03668141628279792,0.5297998929787745,0.19480647586862418,0.0315825323329534,0.5303115743788458,7.71363189225166,0.6494174195765673,20,51,5,False
11,0.19698048328116946,0.03668079905216454,0.5297968419833247,0.19483685500896208,0.031728506605391116,0.5305911859177873,7.914440350009294,0.1934524678594285,21,50,8,True
11,0.19698484347092424,0.0366823098277404,0.5296977932159435,0.19480700503738843,0.0315593148637362,0.5305870888083722,8.019360082721139,0.39659129050306774,22,51,9,False
11,0.19678167526204593,0.03668102830697273,0.5297989106905002,0.19483104056183534,0.03155707227414495,0.5303113213070813,7.713792878518395,0.650565856938401,20,51,5,False
11,0.19688128225501034,0.03668102224635367,0.5295982743849906,0.19475570561125358,0.031658604477958,0.5301864244712422,8.014030116373334,0.7492654395461623,21,50,6,False
11,0.19690411337585667,0.036681405117323373,0.5295887590737821,0.19482781782226757,0.031484396670030446,0.5303884873467052,8.046759419397892,0.6492981609967363,21,52,8,False
11,0.19698085368447277,0.036680473116202095,0.5295992486652276,0.1949472366771306,0.0315592599754117,0.5301902121775005,8.112078135447259,0.7477645242183473,20,51,6,False
11,0.19700357214074043,0.03668102775275989,0.5295891058413421,0.19473674763703797,0.03148380741325224,0.5302687317012531,8.14549405215817,0.8607132484566293,23,52,7,False
11,0.19678191416914315,0.03668045236760653,0.5296972497314004,0.19487533052448044,0.03165842685778743,0.5305139625318332,7.8151168053492155,0.30228008589881783,19,50,8,False
11,0.19698083121311716,0.03668142007264352,0.5295999574743847,0.19477631878789453,0.03166010151300065,0.5302638399493377,8.112293811375931,0.6497397497670782,22,50,7,False
11,0.19688074122191251,0.03668140304600476,0.5296973304385318,0.1948270569710101,0.031533010339525644,0.5302871364156192,7.914813829385387,0.7027962738449939,21,51,6,False
11,0.19678191111267826,0.03668118861534181,0.5297967380221206,0.19490426289077079,0.03140858971878008,0.5300853455855816,7.7163617058994545,0.9603275864090433,19,53,3,False
11,0.19680486547199227,0.03667985337812307,0.5297867665888659,0.1947685058731531,0.03148226506340063,0.5302392296866381,7.747952261249385,0.8599993768081404,20,52,5,False
11,0.19698081283427102,0.03668041264801225,0.52979620724347,0.19487654800793322,0.03148349493132557,0.5303867292149697,7.915018238813244,0.6032278457714924,21,52,6,False
11,0.19687998374300397,0.036680452681572995,0.5296986962418202,0.1947697459122087,0.031760478604255626,0.5306653258885414,7.911740182756727,0.17540680350544569,21,49,10,True
11,0.19698055704597325,0.03668255596655495,0.5296997637082098,0.1947719981859046,0.03155879634230668,0.5302655020088126,8.01334930431835,0.7537034629760408,22,51,6,False
11,0.19678159631440326,0.03668103857160404,0.5295984355378012,0.1947311817761861,0.031481685694068895,0.5302866574173165,7.914199348206086,0.8504751124284449,21,52,7,False
11,0.19678039490626115,0.03668041791921356,0.5297966602210212,0.19485458946876924,0.0315830682689396,0.5303953203689384,7.714152604453433,0.5170218933526621,19,51,6,False
11,0.1969812113713531,0.03668084339840161,0.5295988658846003,0.1949659302247766,0.03155896896519822,0.5303018995783568,8.113188885154415,0.6550616812215082,20,51,7,False
11,0.19698064204838195,0.036680997397184556,0.5297967743223264,0.19492883838595904,0.03148280362620692,0.530320477388266,7.91486512324005,0.6755573714860297,21,52,5,False
11,0.19698257850874623,0.03668043808651661,0.5296970947982702,0.19491770879425543,0.03155761889049863,0.5304508188824016,8.015921796992593,0.4592710213551232,21,51,8,False
11,0.1970064926955225,0.03668104508077341,0.5296891615536848,0.19495450769242834,0.03148434267216982,0.5303622645269158,8.048376222611036,0.6579004933426613,21,52,7,False
11,0.1969763326009863,0.03668044762185452,0.5296998044499338,0.1947981311232749,0.03155786848055675,0.530138401130085,8.00697577290696,0.8555992660832512,22,51,4,False
11,0.19687913628541107,0.03668101502172755,0.5295976641390495,0.19481529624559074,0.03180954751950511,0.5302668461328311,8.012487168089056,0.5774051410831621,21,49,7,False
11,0.19698012169028656,0.03668253160108653,0.5296974070349301,0.19477609892514394,0.03170966743453307,0.5306132692810127,8.015246256442982,0.2509643593102129,22,50,9,False
11,0.19678163701108797,0.036682196078055174,0.5296003079548284,0.19480265530160676,0.03158334211952414,0.5302640445808307,7.913525134314731,0.6999579980383891,20,51,7,False
11,0.19680425442158347,0.03668083474902811,0.5295897170438331,0.19494072280109026,0.03148329859092752,0.530367628494073,7.945372126778483,0.6397957160896584,19,52,8,False
11,0.19688360130708424,0.036680466821652824,0.5295979097981433,0.1949200082893807,0.03173332973934097,0.5305106107698341,8.016158330593768,0.22606778020560492,20,49,9,False
11,0.1967823258206932,0.03668199751006723,0.5296000511146395,0.19486823302194553,0.03165909270572616,0.5301171811637269,7.914272216120899,0.7054931086013932,19,50,5,False
11,0.1968047250465321,0.03668141284045984,0.5295886040221723,0.19479305890558066,0.03155832948987597,0.5302413723633022,7.9475338648195555,0.7572392412411588,20,51,7,False
11,0.1967813428445726,0.03668100169576777,0.5297968839104509,0.19487821183563944,0.03172484761763007,0.5305606961835816,7.715460629889454,0.18624436314883253,19,50,8,True
11,0.19698131984375422,0.03668192509054641,0.5296001335286646,0.19485176264697093,0.03158361907378111,0.5304144757274039,8.113111405635948,0.5001425518440378,21,51,8,False
11,0.19678231584569186,0.03668085772801527,0.529599146076667,0.19495684146427186,0.03158345728022273,0.5302619058104145,7.914027497040066,0.661478373634547,18,51,7,False
11,0.1969818045321327,0.03668082265956929,0.5296971537432021,0.1948823193938723,0.031558272803548115,0.5302104206652961,8.015473448499815,0.6989871372834189,21,51,5,False
11,0.19678224938666333,0.03668099943063924,0.529796049958786,0.19494304566119053,0.03163234016765987,0.5305498802317742,7.717198858516489,0.31082526175643665,18,50,8,False
11,0.1969811135084149,0.03668156972862302,0.5297986516970766,0.19502168426101782,0.03163275553739969,0.5303903538877923,7.9140315399612575,0.5485748358257658,20,50,6,False
11,0.19698368712286352,0.03668157938065597,0.5296974603634681,0.1948255098301031,0.031633186878682384,0.5302887141533034,8.017806140051349,0.6025891379110859,22,50,6,False
11,0.19678240730266414,0.036681603241473126,0.5295982174623235,0.1948310032765883,0.03163395655931478,0.5301865701296241,7.915793081813726,0.6984700344727368,20,50,6,False
11,0.19680523662478794,0.03668160159959605,0.5295886931171576,0.19471802782967343,0.03158330480419126,0.5303412301843378,7.9481451072263285,0.707437181797485,21,51,8,False
11,0.19677620999269055,0.03668084823614487,0.5296004884053291,0.19481338559268246,0.031558246281765345,0.5304186209021733,7.906569823506238,0.5597472233788425,20,51,8,False
11,0.19688047264168182,0.03668103732784367,0.5295993410056379,0.19481612837098172,0.03173352112977963,0.5303428866757722,8.012168963887568,0.45746382346635583,21,49,7,False
11,0.19698226474525002,0.03668195976489297,0.529697192864632,0.1948177752716958,0.031658282789709516,0.5303002209952814,8.01703164551093,0.573720943313219,22,50,6,False
11,0.19678197285837384,0.03668141707538414,0.5295983104812345,0.1948924828492878,0.03140742236874655,0.5306428494501875,7.915079452523427,0.4072453317781055,19,53,10,False
11,0.1967790182448011,0.036679901475860255,0.5297013329609236,0.19476679617602666,0.031744940777781464,0.5306601064154399,7.807586759737722,0.17815663075189392,20,49,10,True
11,0.19688078008915652,0.03668208768081843,0.5296010593510652,0.19489270225204186,0.03165799545466004,0.5304937752754223,8.01180841890975,0.30552701787574243,20,50,9,False
11,0.19688081314399294,0.03668138954220029,0.5297986168644736,0.1948288326359108,0.03163306812979921,0.5304871689898363,7.813585821719593,0.40093024445364556,21,50,7,False
11,0.19678074027124975,0.03668159563548995,0.5296990782452753,0.19482672122739064,0.03163437339202563,0.530438416753568,7.813257661464373,0.450488627015716,20,50,7,False
11,0.19698002897933226,0.03668157535478922,0.529797883547804,0.19482628870261542,0.03155760733655272,0.5303122842489802,7.91372078631744,0.6538197118515499,22,51,5,False
11,0.1969817956879419,0.03668101993683581,0.5295980699715431,0.19485183447382218,0.03155989835109435,0.5304385347927085,8.114745653234557,0.4997323823748845,21,51,8,False
11,0.19697979562548873,0.03668101049374828,0.5297978080634175,0.19478041736449178,0.03155732026674779,0.5302110964631824,7.912998055819493,0.8011659055779385,22,51,4,False
11,0.19698076809698023,0.03668101233494808,0.5295977949470223,0.19500438714319646,0.031543000860175696,0.5305712539179479,8.113985484905967,0.44013236507281506,20,51,10,False
11,0.1969805580607392,0.036680896819484,0.5297991989342681,0.19485149178984348,0.031581631186065454,0.5306137339421237,7.912255945955071,0.30314308196725814,21,51,8,False
11,0.19698499914199596,0.03668082537137379,0.5296983464753149,0.1948576614304917,0.03158265180001148,0.5305122073884048,8.017478038054833,0.39747938109198355,21,51,8,False
11,0.19700795993930603,0.036680833411705305,0.5296890501372555,0.1949454203999094,0.03163216291251775,0.5303658665078131,8.049743213755761,0.49739097957846035,21,50,7,False
11,0.19678265108784795,0.036681601912310124,0.529598772416562,0.19472784635049872,0.03155858949076812,0.5301632303600512,7.91548058359609,0.9003337986819016,21,51,6,False
11,0.19688809047466843,0.03668099231552968,0.5297933245570767,0.19490575929872328,0.031657517211879996,0.5303853895176918,7.825758233121343,0.41285256915148116,20,50,6,False
11,0.19698124783996052,0.0366814069940532,0.5295989135695269,0.19483404398950768,0.03148278894185713,0.5303548483014888,8.113741264486745,0.678318767146302,21,52,8,False
11,0.19700503688035226,0.036680452786561235,0.529589499317672,0.19489543511753793,0.031707538175017716,0.5305903798662773,8.145990349241488,0.1566468411669658,21,50,10,True
11,0.1967827178493437,0.03668180916539415,0.529600450557281,0.19490659620370254,0.03148491292700967,0.5302627338906358,7.914076457456814,0.7089493860570062,19,52,7,False
11,0.1968863959565114,0.036680441046705314,0.5297946973864154,0.19492344440939735,0.03170606900716072,0.5304634834527656,7.822139616801282,0.30389194947097464,20,50,7,False
11,0.1969807054802732,0.03668213891385558,0.5296988502602034,0.19487135367228225,0.03163313079729985,0.5302900251780762,8.013994133925367,0.5554903523416199,21,50,6,False
